County,State,Pov_Pct_All,Median_Income,Crime_Rate_per_100000,Population,Mean_Rent,Latitude,Longitude,Pct_Income_as_Rent
Palm Beach County,FL,0.23,0.328,Low,0.137,0.514,0.036,-80.037795,38.7
Pasco County,FL,0.255,0.225,Low,0.047,0.224,0.106,-82.20506,20.7
Pinellas County,FL,0.232,0.24,Low,0.093,0.236,0.089,-82.738604,21.1
Polk County,FL,0.316,0.205,Very Low,0.0,0.224,0.844,-92.634675,21.6
Putnam County,FL,0.543,0.092,Very Low,0.0,0.203,0.547,-81.81221,26.8
St. Johns County,FL,0.145,0.476,Very Low,0.021,0.328,0.174,-81.311673,19.4
St. Lucie County,FL,0.295,0.224,Low,0.029,0.266,0.075,-80.341718,24.7
Santa Rosa County,FL,0.202,0.353,Very Low,0.016,0.265,0.212,-87.051734,19.0
Sarasota County,FL,0.143,0.32,Low,0.039,0.307,0.057,-82.408943,23.4
Seminole County,FL,0.184,0.335,Very Low,0.003,0.148,0.396,-96.525316,11.0
Sumter County,FL,0.152,0.308,Very Low,0.011,0.336,0.354,-80.52594,26.2
Taylor County,FL,0.405,0.157,Very Low,0.001,0.133,0.582,-80.128512,14.5
Union County,FL,0.518,0.177,Very Low,0.001,0.145,0.452,-83.806439,15.1
Volusia County,FL,0.293,0.189,Low,0.05,0.209,0.15,-81.45664,21.1
Wakulla County,FL,0.298,0.251,Low,0.003,0.243,0.185,-84.485453,21.2
Walton County,FL,0.259,0.243,Low,0.009,0.24,0.34,-83.708357,21.4
Washington County,FL,0.486,0.13,Very Low,0.002,0.247,0.761,-88.047646,28.9
Appling County,GA,0.434,0.162,Very Low,0.002,0.163,0.251,-83.8835889,17.5
Atkinson County,GA,0.534,0.092,Low,0.001,0.133,0.239,-82.853957,17.4
Bacon County,GA,0.466,0.122,Low,0.001,0.184,0.249,-82.475621,22.1
Baker County,GA,0.575,0.112,Very Low,0.002,0.238,0.837,-123.1954117,29.4
Baldwin County,GA,0.514,0.147,Very Low,0.019,0.183,0.314,-83.248796,20.5
Banks County,GA,0.282,0.206,Low,0.002,0.0,0.372,-83.661974,0.0
Barrow County,GA,0.277,0.3,Low,0.007,0.191,0.354,-83.692325,15.1
Bartow County,GA,0.232,0.272,Low,0.01,0.271,0.359,-84.985629,22.7
Ben Hill County,GA,0.661,0.077,Low,0.002,0.167,0.256,-83.252214,23.1
Berrien County,GA,0.502,0.123,Very Low,0.002,0.298,0.702,-86.51143,35.8
Bibb County,GA,0.53,0.155,Very Low,0.002,0.181,0.305,-83.679411,19.9
Bleckley County,GA,0.361,0.192,Very Low,0.001,0.162,0.283,-83.282965,16.1
Brooks County,GA,0.5,0.135,Very Low,0.001,0.323,0.063,-98.064536,37.4
Bryan County,GA,0.22,0.454,Very Low,0.003,0.194,0.349,-96.504409,11.9
Bulloch County,GA,0.602,0.133,Very Low,0.007,0.243,0.288,-81.775576,28.3
Burke County,GA,0.493,0.137,Very Low,0.0,0.122,0.43,-81.572674,14.1
Butts County,GA,0.355,0.207,Very Low,0.002,0.318,0.323,-83.902902,30.7
Calhoun County,GA,0.775,0.078,Very Low,0.0,0.28,0.125,-96.555402,38.4
Camden County,GA,0.232,0.289,Very Low,0.001,0.281,0.607,-75.021701,22.7
Candler County,GA,0.561,0.096,Very Low,0.001,0.172,0.286,-82.062596,22.3
Carroll County,GA,0.386,0.219,Very Low,0.001,0.152,0.473,-80.809459,14.3
Catoosa County,GA,0.22,0.273,Very Low,0.006,0.196,0.395,-85.246033,16.4
Chatham County,GA,0.327,0.252,Very Low,0.007,0.189,0.429,-79.456391,16.4
Cherokee County,GA,0.136,0.505,Very Low,0.022,0.0,0.275,-95.122103,0.0
Clarke County,GA,0.789,0.101,Very Low,0.002,0.196,0.576,-77.862643,25.0
Clay County,GA,0.702,0.03,Very Low,0.001,0.17,0.355,-98.231798,28.0
Clayton County,GA,0.452,0.183,Very Low,0.002,0.0,0.731,-91.157834,0.0
Clinch County,GA,0.564,0.087,Low,0.001,0.198,0.229,-82.648875,26.4
Cobb County,GA,0.182,0.458,Very Low,0.072,0.296,0.349,-84.51612,18.0
Coffee County,GA,0.436,0.115,Low,0.005,0.257,0.421,-86.083241,31.5
Colquitt County,GA,0.47,0.109,Low,0.005,0.0,0.233,-83.804328,0.0
Columbia County,GA,0.134,0.508,Very Low,0.013,0.204,0.762,-89.240512,11.5
Cook County,GA,0.47,0.113,Very Low,0.0,0.27,0.686,-87.792577,33.3
Coweta County,GA,0.17,0.431,Very Low,0.013,0.265,0.326,-84.639692,16.8
Crawford County,GA,0.391,0.201,Very Low,0.002,0.137,0.746,-90.898947,13.4
Crisp County,GA,0.657,0.08,Low,0.002,0.127,0.261,-83.719208,17.4
Dade County,GA,0.291,0.201,Very Low,0.001,0.178,0.505,-93.673684,17.3
Dawson County,GA,0.198,0.362,Very Low,0.002,0.0,0.291,-101.715847,0.0
Decatur County,GA,0.543,0.143,Very Low,0.001,0.165,0.423,-88.119357,18.7
DeKalb County,GA,0.327,0.302,Very Low,0.001,0.162,0.439,-85.821149,12.8
Dodge County,GA,0.486,0.114,Very Low,0.009,0.205,0.77,-88.737534,25.2
Dooly County,GA,0.691,0.092,Low,0.001,0.199,0.277,-83.907239,26.3
Douglas County,GA,0.243,0.345,Very Low,0.0,0.107,0.882,-91.799516,7.8
Early County,GA,0.525,0.088,Medium,0.001,0.167,0.23,-84.98226,22.2
Effingham County,GA,0.182,0.392,Very Low,0.005,0.157,0.568,-88.627068,10.6
Elbert County,GA,0.461,0.125,Very Low,0.002,0.256,0.576,-104.081754,30.4
Emanuel County,GA,0.536,0.086,Medium,0.002,0.139,0.301,-82.276859,18.7
Evans County,GA,0.545,0.109,Very Low,0.001,0.212,0.275,-81.835957,26.5
Fannin County,GA,0.318,0.164,Very Low,0.003,0.192,0.33,-96.344594,20.6
Fayette County,GA,0.082,0.56,Very Low,0.002,0.14,0.524,-81.150437,7.4
Floyd County,GA,0.368,0.177,Very Low,0.004,0.184,0.354,-101.336787,19.0
Forsyth County,GA,0.066,0.728,Very Low,0.019,0.223,0.451,-80.358846,9.7
Franklin County,GA,0.42,0.168,Very Low,0.0,0.203,0.899,-118.556564,21.5
Fulton County,GA,0.286,0.359,Very Low,0.002,0.0,0.615,-78.192598,0.0
Gilmer County,GA,0.307,0.204,Very Low,0.001,0.0,0.389,-84.38362,0.0
Glynn County,GA,0.336,0.228,Low,0.008,0.382,0.233,-81.385627,35.1
Gordon County,GA,0.334,0.211,Low,0.006,0.222,0.38,-84.943824,21.2
Grady County,GA,0.589,0.132,Very Low,0.002,0.144,0.388,-97.957193,16.8
Greene County,GA,0.405,0.198,Very Low,0.001,0.166,0.448,-82.819673,16.3
Gwinnett County,GA,0.209,0.378,Very Low,0.086,0.34,0.348,-84.132156,23.4
Habersham County,GA,0.3,0.209,Very Low,0.004,0.171,0.377,-83.531473,16.4
Hall County,GA,0.307,0.308,Very Low,0.0,0.159,0.372,-100.895302,12.4
Hancock County,GA,0.711,0.053,Very Low,0.002,0.128,0.636,-80.616868,19.3
Haralson County,GA,0.359,0.177,Medium,0.003,0.0,0.343,-85.027295,0.0
Harris County,GA,0.148,0.417,Very Low,0.003,0.354,0.185,-95.383966,22.9
Hart County,GA,0.345,0.162,Very Low,0.002,0.133,0.496,-85.899294,14.3
Heard County,GA,0.357,0.181,Very Low,0.001,0.213,0.329,-85.259598,21.9
Henry County,GA,0.148,0.413,Very Low,0.002,0.106,0.471,-79.894608,6.9
Houston County,GA,0.268,0.32,Very Low,0.002,0.188,0.241,-95.18537,14.4
Jackson County,GA,0.218,0.322,Very Low,0.001,0.162,0.562,-81.708811,12.3
Jasper County,GA,0.318,0.228,Very Low,0.002,0.154,0.211,-93.90007,14.2
Jeff Davis County,GA,0.416,0.129,Very Low,0.0,0.147,0.208,-104.495314,17.3
Jefferson County,GA,0.552,0.089,Very Low,0.001,0.379,0.579,-77.810685,50.4
Jenkins County,GA,0.739,0.068,Very Low,0.001,0.185,0.304,-81.942039,26.3
Johnson County,GA,0.609,0.077,Very Low,0.0,0.343,0.293,-97.120532,47.4
Jones County,GA,0.245,0.29,Very Low,0.0,0.148,0.303,-99.623217,11.9
Lamar County,GA,0.4,0.187,Very Low,0.006,0.154,0.335,-95.724933,15.5
Laurens County,GA,0.502,0.137,Low,0.005,0.221,0.377,-81.98559,25.5
Lee County,GA,0.166,0.444,Very Low,0.008,0.155,0.476,-83.057415,9.6
Liberty County,GA,0.384,0.162,Very Low,0.0,0.212,0.191,-95.095802,22.8
Lincoln County,GA,0.409,0.157,Very Low,0.0,0.0,0.736,-110.900716,0.0
Lowndes County,GA,0.525,0.144,Very Low,0.006,0.306,0.332,-88.34318,34.6
McDuffie County,GA,0.545,0.131,Very Low,0.002,0.185,0.33,-82.386483,21.6
McIntosh County,GA,0.468,0.154,Very Low,0.0,0.161,0.413,-95.511754,17.7
Macon County,GA,0.684,0.076,Very Low,0.003,0.133,0.464,-85.848095,18.4
Madison County,GA,0.266,0.173,Very Low,0.002,0.215,0.227,-95.7565,22.5
Marion County,GA,0.502,0.12,Very Low,0.001,0.175,0.59,-80.220774,21.1
Meriwether County,GA,0.425,0.145,Very Low,0.002,0.167,0.313,-84.716331,18.8
Miller County,GA,0.493,0.121,Very Low,0.002,0.184,0.537,-92.46004,22.2
Mitchell County,GA,0.559,0.109,Very Low,0.002,0.258,0.284,-100.938164,32.1
Monroe County,GA,0.245,0.293,Very Low,0.001,0.159,0.501,-80.795017,12.7
Montgomery County,GA,0.475,0.135,Very Low,0.001,0.254,0.493,-80.488108,29.4
Morgan County,GA,0.248,0.274,Very Low,0.001,0.127,0.593,-78.455275,10.5
Murray County,GA,0.327,0.197,Very Low,0.001,0.247,0.79,-95.670244,24.4
Newton County,GA,0.261,0.275,Very Low,0.002,0.218,0.233,-93.601865,18.1
Oconee County,GA,0.077,0.519,Very Low,0.003,0.176,0.384,-82.965604,9.8
Oglethorpe County,GA,0.307,0.199,Low,0.001,0.121,0.35,-83.15539,11.9
Paulding County,GA,0.123,0.386,Very Low,0.002,0.0,0.656,-84.583975,0.0
Peach County,GA,0.423,0.183,Medium,0.003,0.261,0.294,-83.653936,26.7
Pickens County,GA,0.209,0.324,Very Low,0.003,0.272,0.384,-82.812407,20.6
Pierce County,GA,0.425,0.163,Very Low,0.001,0.202,0.817,-92.480249,21.7
Pike County,GA,0.189,0.324,Very Low,0.002,0.299,0.67,-74.890774,22.7
Polk County,GA,0.395,0.16,Very Low,0.0,0.224,0.844,-92.634675,24.2
Pulaski County,GA,0.477,0.158,Very Low,0.006,0.0,0.49,-80.595817,0.0
Putnam County,GA,0.334,0.208,Very Low,0.0,0.203,0.547,-81.81221,19.5
Quitman County,GA,0.58,0.068,Very Low,0.001,0.147,0.364,-90.284526,20.9
Rabun County,GA,0.289,0.174,Very Low,0.002,0.172,0.395,-83.381098,17.9
Randolph County,GA,0.534,0.074,Very Low,0.003,0.148,0.566,-79.963734,20.7
Richmond County,GA,0.475,0.174,Very Low,0.001,0.163,0.395,-79.760317,17.1
Rockdale County,GA,0.284,0.278,Low,0.009,0.219,0.342,-84.037683,18.1
Screven County,GA,0.536,0.126,Very Low,0.001,0.22,0.297,-81.835465,26.1
Seminole County,GA,0.509,0.085,Very Low,0.003,0.148,0.396,-96.525316,19.9
Spalding County,GA,0.427,0.178,Low,0.006,0.183,0.327,-84.29174,18.9
Stephens County,GA,0.405,0.152,Very Low,0.001,0.146,0.301,-98.911862,16.2
Stewart County,GA,0.877,0.059,Very Low,0.001,0.134,0.457,-87.639869,19.6
Sumter County,GA,0.623,0.106,Very Low,0.011,0.336,0.354,-80.52594,42.4
Talbot County,GA,0.505,0.103,Very Low,0.001,0.283,0.557,-76.336282,36.0
Tattnall County,GA,0.548,0.139,Very Low,0.003,0.139,0.273,-82.12479,16.0
Taylor County,GA,0.543,0.089,Very Low,0.001,0.133,0.582,-80.128512,17.7
Telfair County,GA,0.711,0.08,Very Low,0.002,0.184,0.272,-82.89689,25.2
Terrell County,GA,0.752,0.092,Very Low,0.0,0.199,0.189,-102.407916,26.2
Thomas County,GA,0.416,0.17,Very Low,0.0,0.148,0.698,-100.574729,15.6
Toombs County,GA,0.493,0.117,Very Low,0.003,0.172,0.278,-82.321208,20.9
Troup County,GA,0.361,0.179,Low,0.007,0.215,0.313,-85.038261,22.2
Turner County,GA,0.568,0.119,Very Low,0.001,0.146,0.746,-97.157586,17.7
Twiggs County,GA,0.52,0.128,Very Low,0.001,0.118,0.298,-83.342642,13.9
Union County,GA,0.248,0.193,Very Low,0.001,0.145,0.452,-83.806439,14.5
Upson County,GA,0.439,0.145,Very Low,0.003,0.21,0.308,-84.142713,23.6
Walker County,GA,0.35,0.188,Very Low,0.007,0.187,0.397,-85.289568,18.9
Walton County,GA,0.211,0.334,Low,0.009,0.24,0.34,-83.708357,17.9
Warren County,GA,0.552,0.092,Very Low,0.001,0.155,0.421,-85.860575,20.4
Washington County,GA,0.52,0.132,Very Low,0.002,0.247,0.761,-88.047646,28.8
Wayne County,GA,0.395,0.18,Very Low,0.002,0.148,0.537,-82.441558,15.2
Webster County,GA,0.459,0.125,Very Low,0.0,0.0,0.547,-80.373231,0.0
Wheeler County,GA,0.816,0.078,Very Low,0.0,0.162,0.828,-120.214649,22.3
White County,GA,0.268,0.201,Very Low,0.002,0.175,0.438,-85.472439,17.1
Whitfield County,GA,0.27,0.224,Very Low,0.01,0.212,0.396,-84.967155,19.7
Wilcox County,GA,0.614,0.093,Very Low,0.001,0.16,0.267,-83.456882,21.0
Wilkes County,GA,0.443,0.108,Very Low,0.007,0.157,0.448,-81.139076,19.7
Wilkinson County,GA,0.398,0.148,Very Low,0.001,0.148,0.23,-91.299257,16.6
Worth County,GA,0.416,0.162,Very Low,0.0,0.078,0.635,-94.614602,8.4
Ada County,ID,0.189,0.345,Very Low,0.042,0.179,0.803,-117.0715447,13.1
Adams County,ID,0.282,0.166,Very Low,0.0,0.218,0.965,-103.6106598,23.2
Bannock County,ID,0.43,0.198,Very Low,0.008,0.191,0.737,-112.465564,18.8
Bear Lake County,ID,0.234,0.247,Very Low,0.001,0.0,0.704,-111.390397,0.0
Benewah County,ID,0.332,0.179,Very Low,0.001,0.226,0.929,-116.69398,23.3
Bingham County,ID,0.241,0.26,Very Low,0.004,0.196,0.751,-112.344665,16.8
Blaine County,ID,0.125,0.411,Very Low,0.0,0.066,0.447,-98.550984,4.3
Boise County,ID,0.25,0.29,Very Low,0.001,0.3,0.771,-116.015143,24.2
Bonner County,ID,0.282,0.206,Very Low,0.004,0.225,0.97,-116.560809,21.7
Bonneville County,ID,0.223,0.302,Very Low,0.011,0.162,0.761,-111.324544,12.8
Butte County,ID,0.284,0.203,Very Low,0.0,0.183,0.814,-103.553842,17.8
Canyon County,ID,0.284,0.211,Very Low,0.02,0.159,0.772,-116.907585,15.2
Cassia County,ID,0.302,0.243,Very Low,0.002,0.154,0.713,-113.369737,13.7
Clark County,ID,0.27,0.167,Very Low,0.0,0.15,0.826,-90.598773,15.9
Clearwater County,ID,0.27,0.192,Very Low,0.001,0.224,0.936,-95.541079,22.4
Custer County,ID,0.241,0.222,Very Low,0.0,0.172,0.769,-103.594582,16.0
Elmore County,ID,0.264,0.21,Very Low,0.003,0.228,0.748,-115.696992,21.8
Franklin County,ID,0.143,0.301,Very Low,0.0,0.203,0.899,-118.556564,16.0
Fremont County,ID,0.264,0.259,Very Low,0.001,0.192,0.753,-108.106792,16.5
Gem County,ID,0.282,0.205,Very Low,0.002,0.199,0.78,-116.490086,19.3
Gooding County,ID,0.239,0.253,Very Low,0.001,0.205,0.733,-114.70296,17.8
Idaho County,ID,0.293,0.177,Very Low,0.002,0.161,0.876,-115.975985,16.7
Jefferson County,ID,0.161,0.298,Very Low,0.001,0.379,0.579,-77.810685,30.2
Jerome County,ID,0.282,0.234,Very Low,0.002,0.135,0.725,-114.20908,12.2
Kootenai County,ID,0.257,0.252,Low,0.014,0.243,0.946,-116.938803,21.1
Latah County,ID,0.368,0.228,Very Low,0.004,0.181,0.912,-116.889621,16.6
Lewis County,ID,0.293,0.182,Very Low,0.001,0.162,0.572,-80.462208,16.6
Lincoln County,ID,0.252,0.226,Very Low,0.0,0.0,0.736,-110.900716,0.0
Madison County,ID,0.561,0.147,Very Low,0.002,0.215,0.227,-95.7565,24.1
Minidoka County,ID,0.309,0.219,Very Low,0.002,0.182,0.723,-113.762067,17.0
Nez Perce County,ID,0.23,0.272,Very Low,0.004,0.189,0.888,-116.993472,15.8
Oneida County,ID,0.2,0.234,Very Low,0.0,0.197,0.745,-75.599216,17.8
Owyhee County,ID,0.375,0.164,Very Low,0.001,0.166,0.769,-116.937169,17.8
Payette County,ID,0.28,0.21,Very Low,0.002,0.172,0.789,-116.926852,16.4
Power County,ID,0.243,0.205,Very Low,0.001,0.26,0.724,-112.87453,25.1
Shoshone County,ID,0.402,0.142,Very Low,0.001,0.155,0.938,-116.177448,17.6
Teton County,ID,0.145,0.341,Very Low,0.001,0.453,0.763,-110.91455,33.3
Twin Falls County,ID,0.255,0.222,Very Low,0.008,0.209,0.724,-114.463654,19.4
Valley County,ID,0.166,0.28,Very Low,0.0,0.125,0.678,-98.772679,10.3
Washington County,ID,0.311,0.152,Very Low,0.002,0.247,0.761,-88.047646,27.2
Adams County,IL,0.227,0.237,Very Low,0.0,0.218,0.965,-103.6106598,19.6
Alexander County,IL,0.573,0.097,Very Low,0.004,0.163,0.437,-81.175951,21.1
Bond County,IL,0.259,0.265,Very Low,0.002,0.162,0.566,-89.340002,13.7
Boone County,IL,0.157,0.383,Very Low,0.001,0.149,0.526,-81.71774,10.2
Brown County,IL,0.302,0.297,Very Low,0.0,0.188,0.814,-88.234279,14.9
Bureau County,IL,0.209,0.276,Very Low,0.003,0.187,0.68,-89.590753,15.5
Calhoun County,IL,0.186,0.274,Very Low,0.0,0.28,0.125,-96.555402,23.3
Carroll County,IL,0.166,0.267,Very Low,0.001,0.152,0.473,-80.809459,12.8
Cass County,IL,0.2,0.231,Very Low,0.004,0.19,0.318,-94.15323,17.3
Champaign County,IL,0.38,0.271,Very Low,0.004,0.194,0.623,-83.558429,16.3
Christian County,IL,0.211,0.254,Very Low,0.003,0.238,0.486,-93.217803,20.7
Clark County,IL,0.236,0.27,Very Low,0.0,0.15,0.826,-90.598773,12.6
Clay County,IL,0.252,0.201,Very Low,0.001,0.17,0.355,-98.231798,16.7
Clinton County,IL,0.116,0.399,Very Low,0.001,0.141,0.67,-77.742258,9.4
Cook County,IL,0.291,0.33,Very Low,0.0,0.27,0.686,-87.792577,20.2
Crawford County,IL,0.227,0.262,Very Low,0.002,0.137,0.746,-90.898947,11.7
Cumberland County,IL,0.195,0.278,Very Low,0.001,0.269,0.497,-78.399326,22.3
DeKalb County,IL,0.291,0.33,Very Low,0.001,0.162,0.439,-85.821149,12.1
De Witt County,IL,0.186,0.31,Very Low,0.002,0.148,0.624,-89.12456,11.5
Douglas County,IL,0.155,0.294,Very Low,0.0,0.107,0.882,-91.799516,8.5
DuPage County,IL,0.084,0.57,Very Low,0.093,0.343,0.688,-88.04413,17.9
Edgar County,IL,0.239,0.266,Low,0.002,0.223,0.595,-87.587742,18.9
Edwards County,IL,0.18,0.247,Very Low,0.0,0.145,0.524,-99.411378,12.7
Effingham County,IL,0.145,0.293,Very Low,0.005,0.157,0.568,-88.627068,12.6
Fayette County,IL,0.343,0.184,Very Low,0.002,0.14,0.524,-81.150437,14.3
Ford County,IL,0.18,0.294,Low,0.001,0.176,0.517,-99.890469,14.1
Franklin County,IL,0.348,0.199,Very Low,0.0,0.203,0.899,-118.556564,19.9
Fulton County,IL,0.261,0.211,Very Low,0.002,0.0,0.615,-78.192598,0.0
Gallatin County,IL,0.33,0.174,Very Low,0.001,0.232,0.863,-111.648915,24.3
Greene County,IL,0.3,0.204,Very Low,0.001,0.166,0.448,-82.819673,16.1
Grundy County,IL,0.098,0.476,Very Low,0.001,0.179,0.413,-85.56558,10.6
Hamilton County,IL,0.218,0.224,Very Low,0.001,0.19,0.256,-98.119669,17.6
Hancock County,IL,0.211,0.246,Very Low,0.002,0.128,0.636,-80.616868,11.3
Hardin County,IL,0.391,0.158,Very Low,0.003,0.227,0.189,-94.399895,24.7
Henderson County,IL,0.184,0.237,Very Low,0.011,0.241,0.277,-95.570391,21.7
Henry County,IL,0.166,0.35,Very Low,0.002,0.106,0.471,-79.894608,7.6
Iroquois County,IL,0.225,0.262,Very Low,0.003,0.147,0.644,-87.730536,12.5
Jackson County,IL,0.457,0.133,Very Low,0.001,0.162,0.562,-81.708811,18.8
Jasper County,IL,0.195,0.288,Very Low,0.002,0.154,0.211,-93.90007,12.5
Jefferson County,IL,0.302,0.229,Very Low,0.001,0.379,0.579,-77.810685,34.8
Jersey County,IL,0.182,0.301,Very Low,0.002,0.192,0.575,-90.499567,15.1
Jo Daviess County,IL,0.136,0.275,Very Low,0.002,0.191,0.718,-90.427804,15.9
Johnson County,IL,0.248,0.232,Very Low,0.0,0.343,0.293,-97.120532,31.2
Kane County,IL,0.168,0.462,Very Low,0.052,0.342,0.699,-88.312618,20.7
Kankakee County,IL,0.268,0.294,Low,0.011,0.204,0.658,-87.85843,16.3
Kendall County,IL,0.032,0.64,Very Low,0.004,0.306,0.173,-98.729667,14.7
Knox County,IL,0.314,0.203,Very Low,0.001,0.156,0.337,-99.792932,15.2
Lake County,IL,0.127,0.575,Very Low,0.001,0.264,0.791,-97.215415,13.7
La Salle County,IL,0.216,0.286,Very Low,0.001,0.204,0.098,-99.354489,16.6
Lawrence County,IL,0.325,0.198,Very Low,0.001,0.172,0.399,-87.501768,16.9
Lee County,IL,0.211,0.288,Very Low,0.008,0.155,0.476,-83.057415,12.5
Livingston County,IL,0.214,0.316,Very Low,0.006,0.243,0.727,-77.596423,18.7
Logan County,IL,0.234,0.343,Very Low,0.0,0.147,0.518,-81.984432,10.8
McDonough County,IL,0.441,0.19,Very Low,0.003,0.172,0.631,-90.836061,17.2
McHenry County,IL,0.107,0.559,Very Low,0.001,0.19,0.962,-100.616221,10.1
McLean County,IL,0.189,0.416,Very Low,0.001,0.187,0.921,-100.785607,12.1
Macon County,IL,0.336,0.247,Very Low,0.003,0.133,0.464,-85.848095,11.7
Macoupin County,IL,0.234,0.268,Very Low,0.005,0.3,0.573,-89.769652,25.3
Madison County,IL,0.216,0.292,Very Low,0.002,0.215,0.227,-95.7565,17.3
Marion County,IL,0.332,0.195,Very Low,0.001,0.175,0.59,-80.220774,17.3
Marshall County,IL,0.164,0.298,Very Low,0.001,0.219,0.616,-80.696027,17.4
Mason County,IL,0.239,0.202,Very Low,0.0,0.156,0.563,-82.1353,15.2
Massac County,IL,0.305,0.181,Low,0.001,0.162,0.489,-88.625983,16.6
Menard County,IL,0.157,0.406,Very Low,0.001,0.144,0.222,-99.783678,9.5
Mercer County,IL,0.152,0.34,Very Low,0.0,0.192,0.5,-81.096206,14.1
Monroe County,IL,0.036,0.551,Very Low,0.001,0.159,0.501,-80.795017,8.5
Montgomery County,IL,0.3,0.224,Very Low,0.001,0.254,0.493,-80.488108,23.5
Morgan County,IL,0.259,0.217,Very Low,0.001,0.127,0.593,-78.455275,11.9
Moultrie County,IL,0.118,0.35,Very Low,0.001,0.184,0.596,-88.608809,13.3
Ogle County,IL,0.159,0.334,Very Low,0.005,0.246,0.704,-89.179978,18.3
Peoria County,IL,0.277,0.3,Medium,0.019,0.203,0.638,-89.724252,16.1
Perry County,IL,0.305,0.23,Very Low,0.001,0.197,0.634,-77.133946,18.0
Piatt County,IL,0.07,0.41,Very Low,0.002,0.0,0.611,-88.456895,0.0
Pike County,IL,0.264,0.216,Very Low,0.002,0.299,0.67,-74.890774,28.3
Pope County,IL,0.334,0.177,Very Low,0.0,0.0,0.859,-95.167978,0.0
Pulaski County,IL,0.484,0.119,Very Low,0.006,0.0,0.49,-80.595817,0.0
Putnam County,IL,0.123,0.366,Very Low,0.0,0.203,0.547,-81.81221,14.3
Randolph County,IL,0.248,0.264,Very Low,0.003,0.148,0.566,-79.963734,12.6
Richland County,IL,0.261,0.198,Very Low,0.002,0.154,0.757,-90.38342,15.1
Rock Island County,IL,0.223,0.267,Low,0.015,0.219,0.677,-90.583113,18.5
St. Clair County,IL,0.295,0.267,Very Low,0.009,0.133,0.529,-93.698005,11.2
Saline County,IL,0.45,0.175,Very Low,0.001,0.187,0.641,-97.114886,19.5
Sangamon County,IL,0.27,0.337,Medium,0.02,0.0,0.592,-89.77113,0.0
Schuyler County,IL,0.216,0.27,Very Low,0.0,0.124,0.631,-92.566678,10.4
Scott County,IL,0.18,0.268,Very Low,0.0,0.172,0.468,-82.563351,14.5
Shelby County,IL,0.186,0.26,Very Low,0.001,0.117,0.266,-94.245706,10.0
Stark County,IL,0.211,0.264,Very Low,0.001,0.205,0.642,-81.25981,17.4
Stephenson County,IL,0.218,0.228,Very Low,0.005,0.146,0.721,-89.79459,13.4
Tazewell County,IL,0.114,0.338,Very Low,0.004,0.177,0.492,-81.390173,13.1
Union County,IL,0.27,0.207,Very Low,0.001,0.145,0.452,-83.806439,14.0
Vermilion County,IL,0.341,0.212,Low,0.008,0.177,0.617,-87.639042,16.9
Wabash County,IL,0.2,0.275,Very Low,0.003,0.171,0.648,-85.831158,14.2
Warren County,IL,0.248,0.226,Very Low,0.001,0.155,0.421,-85.860575,14.3
Washington County,IL,0.123,0.331,Very Low,0.002,0.247,0.761,-88.047646,18.4
Wayne County,IL,0.214,0.244,Very Low,0.002,0.148,0.537,-82.441558,13.2
White County,IL,0.261,0.23,Very Low,0.002,0.175,0.438,-85.472439,16.0
Whiteside County,IL,0.214,0.219,Very Low,0.006,0.192,0.683,-89.78541,18.0
Will County,IL,0.105,0.518,Very Low,0.068,0.282,0.675,-87.710988,15.7
Williamson County,IL,0.291,0.241,Very Low,0.02,0.244,0.207,-97.423961,21.8
Winnebago County,IL,0.257,0.263,Very Low,0.001,0.171,0.794,-88.659905,14.6
Woodford County,IL,0.082,0.44,Very Low,0.004,0.175,0.645,-89.135004,10.9
Adams County,IN,0.214,0.256,Very Low,0.0,0.218,0.965,-103.6106598,18.8
Allen County,IN,0.255,0.263,Very Low,0.002,0.262,0.647,-84.199651,22.3
Bartholomew County,IN,0.193,0.317,Very Low,0.008,0.176,0.583,-85.950274,13.5
Benton County,IN,0.175,0.27,Very Low,0.001,0.293,0.879,-119.044842,24.6
Blackford County,IN,0.252,0.162,Very Low,0.001,0.17,0.637,-85.287416,18.3
Boone County,IN,0.059,0.507,Very Low,0.001,0.149,0.526,-81.71774,8.5
Brown County,IN,0.182,0.3,Very Low,0.0,0.188,0.814,-88.234279,14.9
Carroll County,IN,0.136,0.288,Very Low,0.001,0.152,0.473,-80.809459,12.3
Cass County,IN,0.22,0.22,Very Low,0.004,0.19,0.318,-94.15323,17.7
Clark County,IN,0.159,0.279,Very Low,0.0,0.15,0.826,-90.598773,12.3
Clay County,IN,0.216,0.253,Very Low,0.001,0.17,0.355,-98.231798,14.8
Clinton County,IN,0.193,0.266,Very Low,0.001,0.141,0.67,-77.742258,12.0
Crawford County,IN,0.348,0.179,Very Low,0.002,0.137,0.746,-90.898947,14.1
Daviess County,IN,0.255,0.234,Very Low,0.001,0.176,0.607,-93.776157,16.0
Dearborn County,IN,0.125,0.4,Very Low,0.005,0.251,0.583,-84.966516,16.7
